,head,variable,value,prob,tail
10138,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi1132,0.04,argumentation mining
10139,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi283,0.03,dispreferred response
10140,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi892,0.07,rejection
10141,Course2_W5-S1-L1_The_Maximum_Entropy_Model_Presentation_12-14,concept_vocab_index,vi435,0.03,relevance maxim 
10143,Course1_W3-S2-L6_The_CKY_Parsing_Algorithm_Part_3_10-07,concept_vocab_index,vi378,0.1,ppmi
10144,Course1_W4-S2-L5_Parameter_Estimation_in_Lexicalized_PCFGs_Part_2_9-08,concept_vocab_index,vi282,1.0,fusion language
10145,Course3_W7-S1-L6_-_Information_Extraction_-_10_slides_05-37,concept_vocab_index,vi1407,0.02,teacher forcing
10146,Course1_W4-S2-L2_Lexicalization_of_a_Treebank_10-44,concept_vocab_index,vi675,0.02,language model
10147,Course2_W5-S2-L1_An_Intro_to_Parts_of_Speech_and_POS_Tagging_13-19,concept_vocab_index,vi352,0.03,dependency parsing problem
10148,Course3_W2-S1-L5_-_Spelling_Similarity-_Edit_Distance_-_32_slides_21-23,concept_vocab_index,vi2014,0.07,gpt-3.5 architecture 
10150,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi142,0.06,laplace
10151,Course3_W12-S1-L7_-_Machine_Translation_Advanced_Methods_-_13_slides_09-36,concept_vocab_index,vi288,0.04,backoff estimate
10152,Course2_W4-S3-L3_Supervised_Relation_Extraction_10-51,concept_vocab_index,vi1735,0.31,lexicalfunctional
10153,Course2_W3-S1-L3_Formalizing_the_Naive_Bayes_Classifier_9-28,concept_vocab_index,vi672,0.02,generalize
10154,Course2_W1-S3-L4_Weighted_Minimum_Edit_Distance_2-47,concept_vocab_index,vi1674,0.03,telephonebandwidth
10155,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi238,0.02,collocations
10157,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1503,0.02,whquestions
10158,Course1_W5-S2-L8_The_EM_Algorithm_for_IBM_Model_2_Part_4_4-52,concept_vocab_index,vi1488,0.02,mctest
10159,Course3_W7-S1-L4_-_Hidden_Markov_Models_2-2_-_9_slides_05-28,concept_vocab_index,vi955,0.19,synonyms
10160,Course3_W5-S1-L7_-_Dependency_Parsing_-_28_slides_18-04,concept_vocab_index,vi460,0.02,isrl
10161,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi751,0.05,logical connectives
10162,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1942,0.01,yesno questions
10163,Course3_W12-S1-L2_-_Coherence_-_19_slides_16-39,concept_vocab_index,vi175,0.01,grammar lfg
10164,Course1_W1-S1-L2_Introduction_Part_2_10-28,concept_vocab_index,vi1600,0.04,binary nb
10165,Course2_W8-S1-L2_WordNet_and_Other_Online_Thesauri_6-23,concept_vocab_index,vi1740,0.23,tap phonetic
10166,Course2_W4-S3-L4_Semi-Supervised_and_Unsupervised_Relation_Extraction_9-53,concept_vocab_index,vi192,0.01,anchor texts
10167,Course3_W4-S1-L4_-_Earley_Parser_-_20_slides_16-34,concept_vocab_index,vi370,0.07,closure stop
10168,Course1_W4-S1-L1_Weaknesses_of_PCFGs_14-59,concept_vocab_index,vi1842,0.04,terminal symbol
10169,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi2027,0.05,attention mechanism
10170,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1556,0.01,origin term
10171,Course1_W9-S2-L5_GLMs_for_Parse_Reranking_10-36,concept_vocab_index,vi1503,0.1,whquestions
10172,Course2_W7-S2-L6_The_Vector_Space_Model_16-22,concept_vocab_index,vi90,0.03,concatenation
10173,Course1_W4-S2-L7_Evaluation_of_Lexicalized_PCFGs_Part_2_11-28,concept_vocab_index,vi339,0.05,satellite
10174,Course2_W3-S1-L6_Multinomial_Naive_Bayes-_A_Worked_Example_8-58,concept_vocab_index,vi1740,0.01,tap phonetic
10175,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi1842,0.02,terminal symbol
10176,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi675,0.19,language model
10177,Course1_W1-S3-L1_Linear_Interpolation_Part_1_7-46,concept_vocab_index,vi1880,0.05,adequacy
10178,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi175,0.01,grammar lfg
10179,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi1393,0.02,syntactic binding
10180,Course3_W5-S1-L6_-_Lexicalized_Parsing_-_12_slides_09-06,concept_vocab_index,vi1393,0.03,syntactic binding
10182,Course3_W1-S1-L6_-_Background_-_11_slides_16-55,concept_vocab_index,vi1740,0.06,tap phonetic
10183,Course1_W10-S2-L6_Experiments_with_GLMs_for_Dep,concept_vocab_index,vi84,0.05,mean reciprocal rank
10184,Course1_W9-S2-L6_Parameter_Estimation_with_the_Perceptron_Algorithm_6-11,concept_vocab_index,vi1926,0.01,observation likelihood
10185,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi2055,0.03,givennew
10188,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi871,0.03,grammar
10189,Course1_W7-S1-L2_Two_Example_Problems_11-19,concept_vocab_index,vi1926,0.05,observation likelihood
10191,Course2_W3-S1-L4_Naive_Bayes-_Learning_5-22,concept_vocab_index,vi1566,0.47,interpolation smoothing
10192,Course1_W10-S1-L5_GLMs_for_Tagging_Part_3_7-06,concept_vocab_index,vi90,0.02,concatenation
10193,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi2039,0.02,multilayer perceptrons
10194,Course3_W3-S1-L7_-_NLP_Tasks_3-3_-_21_slides_16-21,concept_vocab_index,vi1925,0.01,trigram
10195,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi192,0.01,anchor texts
10196,Course2_W5-S1-L4_Smoothing-Regularization-Priors_for_Maxent_Models_29-24,concept_vocab_index,vi1880,0.02,adequacy
10198,Course2_W4-S1-L3_Feature-Based_Linear_Classifiers_13-34,concept_vocab_index,vi1132,0.07,argumentation mining
10199,Course1_W9-S1-L7_Clusters_in_NE_Recognition_Part_2_7-28,concept_vocab_index,vi1945,0.01,praat
10200,Course3_W12-S1-L1_-_Discourse_Analysis_-_19_slides_14-56,concept_vocab_index,vi675,0.03,language model
10201,Course2_W8-S1-L3_Word_Similarity_and_Thesaurus_Methods_16-17,concept_vocab_index,vi1874,0.03,sentence tokenization
10203,Course2_W5-S3-L2_Empirical-Data-Driven_Approach_to_Parsing_7-11,concept_vocab_index,vi1880,0.02,adequacy
10204,Course1_W10-S1-L4_GLMs_for_Tagging_Part_2_7-35,concept_vocab_index,vi1056,0.06,accomplishment expressions
10205,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi478,0.11,activity expressions
10206,Course1_W2-S1-L5_The_Viterbi_Algorithm_for_HMMs_Part_1_14-07,concept_vocab_index,vi1003,0.01,log odds ratio
10207,Course1_W2-S1-L6_The_Viterbi_Algorithm_for_HMMs_Part_2_3-31,concept_vocab_index,vi1670,0.08,syntactic structures 
10208,Course3_W6-S1-L4_-_Language_Modeling_1-3_contd_-__5_slides_03-05,concept_vocab_index,vi672,0.01,generalize
10209,Course1_W10-S2-L4_GLMs_for_Dependency_Parsing_Part_1_11-59,concept_vocab_index,vi1672,0.01,graph convolutional networks 
10210,Course2_W1-S2-L4_Word_Normalization_and_Stemming_11-47,concept_vocab_index,vi81,0.04,typed dependency structure
10211,Course1_W9-S1-L5_The_Brown_Clustering_Algorithm_Part_3_9-18,concept_vocab_index,vi0,0.03,inflection 
10212,Course1_W10-S1-L6_GLMs_for_Tagging_Part_4_6-00,concept_vocab_index,vi1740,0.06,tap phonetic
10213,Course3_W5-S1-L4_-_Prepositional_phrase_attachment_3-3_-_18_slides_12-53,concept_vocab_index,vi672,0.01,generalize
10214,Course2_W1-S2-L2_Regular_Expressions_in_Practical_NLP_6-04,concept_vocab_index,vi356,0.03,natural language parsing
10215,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1003,0.06,log odds ratio
10216,Course1_W3-S1-L9_A_Simple_Grammar_for_English_Part_4_2-20,concept_vocab_index,vi1075,0.01,ngrams
10217,Course1_W8-S1-L1_Introduction_1-41,concept_vocab_index,vi92,0.01,pipe
10218,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1756,0.07,representing and understanding meaning
10219,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi1132,0.09,argumentation mining
10220,Course1_W7-S1-L4_Features_in_Log-Linear_Models_Part_2_10-13,concept_vocab_index,vi1937,0.03,entity alignment 
10221,Course2_W1-S2-L3_Word_Tokenization_14-26,concept_vocab_index,vi1373,0.06,information extraction
10222,Course1_W3-S2-L5_The_CKY_Parsing_Algorithm_Part_2__13-22,concept_vocab_index,vi892,0.04,rejection
10223,Course3_W7-S1-L7_-_Relation_Extraction_-_28_slides_21-26,concept_vocab_index,vi0,0.04,inflection 
10224,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi81,0.13,typed dependency structure
10225,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi192,1.0,anchor texts
10226,Course2_W4-S2-L1_Introduction_to_Information_Extraction_9-18,concept_vocab_index,vi1060,0.05,jay john
10228,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1579,0.01,pleonastic
10229,Course3_W3-S1-L6_-_NLP_Tasks_2-3_-_20_slides_15-33,concept_vocab_index,vi81,0.02,typed dependency structure
10230,Course2_W4-S1-L5_Generative_vs,concept_vocab_index,vi0,0.03,inflection 
10231,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1407,0.06,teacher forcing
10232,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi1407,0.01,teacher forcing
10233,Course1_W9-S1-L6_Clusters_in_NE_Recognition_Part_1_11-33,concept_vocab_index,vi751,0.02,logical connectives
10234,Course3_W1-S1-L3_-_Funny_Sentences_-_10_slides_06-35,concept_vocab_index,vi1840,0.02,lexicalized parsing
10235,Course1_W3-S1-L2_Introduction_to_the_Parsing_Problem_Part_1_10-37,concept_vocab_index,vi665,0.02,knowledge graph completion 
10236,Course3_W5-S1-L2_-_Prepositional_phrase_attachment_1-3_-_15_slides_14-50,concept_vocab_index,vi892,0.23,rejection
10237,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi1046,0.02,text summarization
10238,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi431,1.0,mulaw
10240,Course3_W1-S1-L5_-_Why_is_NLP_hard_-_18_slides_25-56,concept_vocab_index,vi1313,0.02,conversational agents
10241,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1842,0.03,terminal symbol
10242,Course2_W6-S1-L3_CKY_Parsing_23-25,concept_vocab_index,vi444,0.05,srilm
10243,Course3_W3-S1-L4_-_Dimensionality_Reduction_-_38_slides_23-50,concept_vocab_index,vi639,0.1,quantity maxim 
10244,Course1_W1-S2-L3_Markov_Processes_Part_1_8-56,concept_vocab_index,vi1376,0.05,timealigned transcription
10246,Course1_W7-S1-L3_Features_in_Log-Linear_Models_Part_1_13-56,concept_vocab_index,vi1003,0.08,log odds ratio
10247,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi1740,0.12,tap phonetic
10248,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1893,0.02,rnnt
10249,Course1_W1-S2-L6_Evaluating_Language_Models-_Perplexity_12-36,concept_vocab_index,vi1842,0.01,terminal symbol
10250,Course2_W8-S3-L2_Generating_Snippets,concept_vocab_index,vi192,0.22,anchor texts
10251,Course2_W6-S2-L1_Lexicalization_of_PCFGs_7-03,concept_vocab_index,vi598,0.01,exponential problem in parsing
10252,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi1664,0.03,language identification
10253,Course2_W2-S1-L7_Good-Turing_Smoothing_15-35,concept_vocab_index,vi1740,0.02,tap phonetic
10254,Course2_W6-S1-L1_CFGs_and_PCFGs_15-29,concept_vocab_index,vi892,0.01,rejection
10256,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1652,0.01,conditional probability 
10257,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi173,0.01,dotproduct attention
10258,Course1_W5-S2-L7_The_EM_Algorithm_for_IBM_Model_2_Part_3_9-28,concept_vocab_index,vi1168,0.11,constraint grammar
10259,Course3_W4-S1-L1_-_Syntax_-_30_slides_31-02,concept_vocab_index,vi1073,0.05,itg inversion transduction grammar
10260,Course1_W8-S2-L5_Features_and_Beam_Search_12-10,concept_vocab_index,vi1060,0.06,jay john
10261,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi1566,0.06,interpolation smoothing
10262,Course1_W3-S2-L2_Basics_of_PCFGs_Part_1_9-43,concept_vocab_index,vi1075,0.12,ngrams
10263,Course2_W6-S2-L2_Charniaks_Model_18-23,concept_vocab_index,vi2069,0.02,treating low zero
10265,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi1801,0.03,statistical models
10266,Course3_W1-S1-L7_-_Linguistics_-_23_slides_21-27,concept_vocab_index,vi1740,0.02,tap phonetic
10267,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi132,0.0,sequence models for pos tagging
10268,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi81,0.04,typed dependency structure
10269,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi4,0.02,ocr 
10270,Course1_W7-S1-L7_Parameter_Estimation_in_Log-linear_Models_Part_1_12-44,concept_vocab_index,vi1454,0.01,contextual effects
10271,Course3_W6-S1-L7_-_Word_Sense_Disambiguation_-_15_slides_20-06,concept_vocab_index,vi1372,0.02,zerowidth
10272,Course3_W4-S1-L5_-_The_Penn_Treebank_-_21_slides_17-55,concept_vocab_index,vi1552,0.03,svd
10273,Course2_W3-S1-L9_Practical_Issues_in_Text_Classification_5-56,concept_vocab_index,vi1740,0.08,tap phonetic
10274,Course3_W10-S1-L1_-_Collocations_-_20_slides_11-54,concept_vocab_index,vi4,0.01,ocr 
10275,Course3_W12-S1-L6_-__Machine_Translation_Noisy_Channel_Methods_-_22_slides_11-53,concept_vocab_index,vi388,0.0,context free grammar
10276,Course1_W10-S2-L1_Introduction_0-37,concept_vocab_index,vi1673,0.02,wordform
10277,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi1735,0.25,lexicalfunctional
10278,Course1_W7-S1-L8_Parameter_Estimation_in_Log-linear_Models_Part_2_4-13,concept_vocab_index,vi1332,0.04,choices in content
10279,Course3_W3-S1-L5_-_NLP_Tasks_1-3_-_16_slides_14-45,concept_vocab_index,vi1807,0.04,pitch extraction
10280,Course2_W1-S2-L1_Regular_Expressions_11-25,concept_vocab_index,vi1151,0.12,named entity recognition 
10281,Course2_W4-S2-L3_Sequence_Models_for_Named_Entity_Recognition_15-05,concept_vocab_index,vi1003,0.01,log odds ratio
10282,Course3_W10-S1-L2_-_Information_Retrieval_-_32_slides_21-38,concept_vocab_index,vi0,0.01,inflection 
10283,Course3_W3-S1-L3_-_The_Vector_Space_Model_-_15_slides_09-53,concept_vocab_index,vi4,0.01,ocr 
10284,Course1_W8-S1-L7_An_Example_Application_9-28,concept_vocab_index,vi672,0.01,generalize
10285,Course1_W5-S2-L5_The_EM_Algorithm_for_IBM_Model_2_Part_1_5-09,concept_vocab_index,vi538,0.16,generative
10286,Course3_W7-S1-L2_-_Part_of_Speech_Tagging_-_15_slides_18-08,concept_vocab_index,vi5,0.02,positional embeddings
10287,Course2_W2-S1-L1_Introduction_to_N-grams_8-41,concept_vocab_index,vi1334,0.05,semantic feature
10289,Course3_W12-S1-L4_-_Machine_Translation_-_21_slides_10-55,concept_vocab_index,vi240,0.16,inference crf
10290,Course2_W6-S3-L3_Dependencies_Encode_Relational_Structure_7-20,concept_vocab_index,vi675,0.03,language model
10291,Course1_W5-S2-L9_Summary_1-48,concept_vocab_index,vi1845,1.0,laplace smoothing
10293,Course1_W3-S1-L10_Examples_of_Ambiguity_5-56,concept_vocab_index,vi129,0.09,challenges in mt
10294,Course2_W8-S1-L5_Word_Similarity-_Distributional_Similarity_II_8-15,concept_vocab_index,vi4,0.38,ocr 
10295,Course1_W2-S1-L7_The_Viterbi_Algorithm_for_HMMs_Part_3_7-33,concept_vocab_index,vi1937,0.11,entity alignment 
10296,Course1_W7-S1-L9_Smoothing-Regularization_in_Log-linear_Models_15-12,concept_vocab_index,vi1132,0.01,argumentation mining
10297,Course2_W1-S1-L1_Course_Introduction_14-11,concept_vocab_index,vi785,1.0,minimum edit distance algorithm
10298,Course3_W12-S1-L5_-_Machine_Translation_Basic_Techniques_-_13_slides_11-48,concept_vocab_index,vi1754,0.01,conditional maximum
10299,Course1_W6-S2-L1_Definition_of_the_Decoding_Problem_Part_1_9-12,concept_vocab_index,vi1324,0.02,derived
10300,Course2_W6-S3-L1_Dependency_Parsing_Introduction_10-25,concept_vocab_index,vi361,0.05,hypernym
10301,Course3_W1-S1-L1_-_Introduction_-_11_slides_08-39,concept_vocab_index,vi497,0.02,modal verb
10302,Course1_W1-S3-L5_Summary_2-31,concept_vocab_index,vi1063,0.22,bdi
10303,Course2_W3-S1-L8_Text_Classification-_Evaluation_7-17,concept_vocab_index,vi1693,0.01,parts speech
10304,Course3_W6-S1-L3_-_Language_Modeling_1-3_-_18_slides_19-21,concept_vocab_index,vi887,0.04,discoursenew
10305,Course2_W2-S1-L5_Smoothing-_Add-One_6-30,concept_vocab_index,vi52,0.02,parameters 
10306,Course2_W7-S2-L2_Scoring_with_the_Jaccard_Coefficient_5-06,concept_vocab_index,vi1295,1.0,russian
10307,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi1123,0.04,content selection 
10308,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi1075,0.02,ngrams
10309,Course1_W1-S3-L2_Linear_Interpolation_Part_2_11-35,concept_vocab_index,vi0,0.03,inflection 
10310,Course2_W7-S1-L3_The_Inverted_Index_10-42,concept_vocab_index,vi2055,0.04,givennew
10311,Course3_W11-S1-L5_-_First_Order_Logic_-_16_slides_07-37,concept_vocab_index,vi1168,1.0,constraint grammar
10312,Course3_W6-S1-L6_-_Language_Modeling_3-3_-_14_slides_15-06,concept_vocab_index,vi92,0.05,pipe
10313,Course3_W2-S1-L7_-_Preprocessing_-_9_slides_11-48,concept_vocab_index,vi726,0.15,terms
10314,Course3_W10-S1-L6_-_Information_Retrieval_Toolkits_-_8_slides_02-38,concept_vocab_index,vi1623,1.0,prosodic phrasing
10315,Course2_W8-S1-L1_Word_Senses_and_Word_Relations_11-50,concept_vocab_index,vi129,0.05,challenges in mt
10316,Course1_W6-S2-L2_Definition_of_the_Decoding_Problem_Part_2_13-00,concept_vocab_index,vi1945,0.07,praat
10317,Course1_W9-S2-L2_Recap_of_History-based_Models_7-11,concept_vocab_index,vi1313,0.07,conversational agents
10318,Course1_W5-S2-L3_IBM_Model_1_Part_2_9-01,concept_vocab_index,vi131,0.03,hindi verbframed
10319,Course2_W8-S2-L4_Using_Knowledge_in_QA_4-25,concept_vocab_index,vi549,0.01,use regular expressions
10320,Course1_W2-S1-L4_Parameter_Estimation_in_HMMs_13-16,concept_vocab_index,vi1874,0.02,sentence tokenization
10321,Course1_W10-S2-L3_The_Dependency_Parsing_Problem_Part_2_13-53,concept_vocab_index,vi662,0.02,grice's maxims 
10322,Course2_W2-S2-L2_The_Noisy_Channel_Model_of_Spelling_19-30,concept_vocab_index,vi142,0.02,laplace
10323,Course3_W6-S1-L5_-_Language_Modeling_2-3_-_13_slides_10-56,concept_vocab_index,vi1424,0.17,trigram language models 
10324,Course1_W1-S3-L4_Discounting_Methods_Part_2_3-34,concept_vocab_index,vi1520,0.09,retrofitting
10325,Course3_W5-S1-L1_-_Parsing_Introduction_and_recap-Parsing_noun_sequences_-_20_slides_15-19,concept_vocab_index,vi81,0.03,typed dependency structure
10326,Course2_W5-S3-L3_The_Exponential_Problem_in_Parsing_14-30,concept_vocab_index,vi1707,0.01,cantonese
10327,Course2_W8-S2-L3_Passage_Retrieval_and_Answer_Extraction_6-38,concept_vocab_index,vi1813,0.05,algol
10328,Course1_W8-S1-L6_The_Viterbi_Algorithm_for_Log-linear_Taggers_9-37,concept_vocab_index,vi1295,0.02,russian
10329,Course1_W5-S2-L2_IBM_Model_1_Part_1_13-06,concept_vocab_index,vi263,0.02,examples
10330,Course2_W7-S1-L3_The_Inverted_Index_10-42,concept_vocab_index,vi892,0.02,rejection
10331,Course3_W3-S1-L1_-_Semantic_Similarity-_Synonymy_and_other_Semantic_Relations_-_23__slides_14-38,concept_vocab_index,vi1886,0.02,synset
10332,Course3_W2-S1-L3_-_Text_Similarity-_Introduction_-_8_slides_07-27,concept_vocab_index,vi675,0.06,language model
10333,Course1_W2-S1-L2_Generative_Models_for_Supervised_Learning_8-57,concept_vocab_index,vi1926,0.01,observation likelihood
10335,Course2_W5-S1-L3_Conditional_Maxent_Models_for_Classification_4-11,concept_vocab_index,vi892,0.05,rejection
10336,Course1_W9-S2-L4_Three_Components_of_GLMs_14-39,concept_vocab_index,vi892,0.24,rejection
10337,Course1_W10-S1-L2_Recap_of_GLMs_7-40,concept_vocab_index,vi288,0.17,backoff estimate
10338,Course3_W10-S1-L4_-_Text_Classification_-_26_slides_26-36,concept_vocab_index,vi887,0.15,discoursenew
10339,Course1_W5-S1-L4_Classical_Approaches_to_MT_Part_1_8-02,concept_vocab_index,vi81,0.04,typed dependency structure
10340,Course2_W2-S1-L4_Generalization_and_Zeros_5-15,concept_vocab_index,vi892,1.0,rejection
